Overview,Sentiment_Score,Valence_Score,Arousal_Score,Dominance_Score,Tempo
"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.",0.17,0.5482727272727272,0.5217272727272727,0.6033636363636364,0.04
"In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.",0.0,0.4921428571428571,0.5617142857142857,0.6391428571428571,0.0
"The story of a forbidden and secretive relationship between two cowboys, and their lives over the years.",0.0,0.6166,0.3504,0.5486,0.0
A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.,-0.1,0.46866666666666673,0.54225,0.5356666666666667,0.006666666666666667
"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",0.0,0.3082,0.5614,0.4640000000000001,0.0
"In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ""Axe Gang"" while residents of a housing complex exhibit extraordinary powers in defending their turf.",0.016666666666666663,0.5407142857142857,0.5864285714285714,0.5950714285714287,0.04871794871794872
"When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.",-0.15000000000000002,0.46755555555555556,0.6025555555555555,0.5656666666666667,0.02727272727272728
An industrial worker who hasn't slept in a year begins to doubt his own sanity.,0.6,0.5584,0.4332,0.5720000000000001,0.049999999999999996
"The story of the life and career of the legendary rhythm and blues musician Ray Charles, from his humble beginnings in the South, where he went blind at age seven, to his meteoric rise to stardom during the 1950s and 1960s.",0.10000000000000002,0.7108749999999999,0.5079999999999999,0.594625,0.08947368421052633
A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.,-0.2,0.524375,0.387625,0.393375,0.08
"Harry Potter finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares.",0.55,0.4053333333333333,0.6086666666666667,0.49011111111111105,0.12222222222222223
"In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect.",0.0,0.621875,0.625375,0.652375,0.0
"An adventurous 11-year-old girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets.",-0.1125,0.5368571428571428,0.5515714285714286,0.545,0.09999999999999999
An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.,-0.10000000000000002,0.4613333333333333,0.6633333333333333,0.7633333333333333,0.034375
Three young Irish women struggle to maintain their spirits while they endure dehumanizing abuse as inmates of a Magdalene Sisters Asylum.,0.05,0.44042857142857145,0.5861428571428571,0.5425714285714285,0.002777777777777778
"In 1990, to protect his fragile mother from a fatal shock after a long coma, a young man must keep her from learning that her beloved nation of East Germany as she knew it has disappeared.",0.12999999999999998,0.5531538461538462,0.4662307692307692,0.5274615384615384,0.053030303030303025
A family of Irish immigrants adjust to life on the mean streets of Hell's Kitchen while also grieving the death of a child.,-0.15625,0.5254444444444445,0.5329999999999999,0.552888888888889,0.03125
A mentally handicapped man fights for custody of his 7-year-old daughter and in the process teaches his cold-hearted lawyer the value of love and family.,0.2,0.6094166666666666,0.5025000000000001,0.5922499999999998,0.02727272727272727
A lovelorn screenwriter becomes desperate as he tries and fails to adapt 'The Orchid Thief' by Susan Orlean for the screen.,-0.39999999999999997,0.49866666666666665,0.5383333333333332,0.4736666666666667,0.1111111111111111
160 elite U.S. soldiers drop into Somalia to capture two top lieutenants of a renegade warlord and find themselves in a desperate battle with a large force of heavily-armed Somalis.,0.0380952380952381,0.45564285714285707,0.628357142857143,0.6329285714285714,0.09735449735449737
"A mob enforcer's son witnesses a murder, forcing him and his father to take to the road, and his father down a path of redemption and revenge.",-0.15555555555555559,0.5049166666666668,0.51975,0.5505,0.012962962962962966
"For two weeks, 20 male participants are hired to play prisoners and guards in a prison. The ""prisoners"" have to follow seemingly mild rules, and the ""guards"" are told to retain order without using physical violence.",0.1111111111111111,0.5266923076923077,0.5133076923076924,0.556,0.0202020202020202
A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.,0.35,0.6497142857142857,0.594,0.543142857142857,0.09333333333333332
A gender-queer punk-rock singer from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.,0.0,0.6441538461538461,0.5183076923076922,0.571,0.0
Danny Ocean and his ten accomplices plan to rob three Las Vegas casinos simultaneously.,0.0,0.5753333333333334,0.44383333333333336,0.5445000000000001,0.0
"When a girl is abducted by a vampire, a legendary bounty hunter is hired to bring her back.",0.5,0.5421666666666668,0.6206666666666666,0.6426666666666666,0.13333333333333333
"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.",-0.08333333333333333,0.5203333333333333,0.5062222222222222,0.5867777777777778,0.0196078431372549
"Neal Oliver, a very confused young man and an artist, takes a journey of a lifetime on a highway I60 that doesn't exist on any of the maps, going to the places he never even heard of, searching for an answer and his dreamgirl.",-0.21000000000000002,0.6645,0.548375,0.5765,0.04
"When Stan Marsh and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame.",0.0,0.5405555555555556,0.49733333333333335,0.4545555555555556,0.0
Three company workers who hate their jobs decide to rebel against their greedy boss.,-0.8,0.41657142857142854,0.587,0.635,0.14545454545454548
"The lives of several individuals intertwine as they go about their lives in their own unique ways, engaging in acts society as a whole might find disturbing in a desperate search for human connection.",0.059375,0.6191666666666666,0.5353333333333333,0.5686666666666665,0.09112903225806453
A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.,0.25,0.5375000000000001,0.5070000000000001,0.647375,0.023809523809523808
The extracurricular king of Rushmore Preparatory School is put on academic probation.,0.0,0.5862857142857143,0.5052857142857142,0.6580000000000001,0.0
"A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.",0.18333333333333332,0.5465555555555555,0.5843333333333334,0.5774444444444444,0.10961538461538461
A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,0.0,0.59225,0.43675,0.5176250000000001,0.0
"A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.",-0.05158730158730159,0.6119000000000001,0.43010000000000004,0.5359,0.09070294784580499
"In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay.",0.06000000000000001,0.5750714285714286,0.5263571428571429,0.5904285714285714,0.172
"A few friends have a weekly fools' dinner, where each brings a fool along. Pierre finds a champion fool for next dinner. Surprise.",-0.1,0.6709999999999999,0.5384444444444445,0.4621111111111111,0.01
"An FBI undercover agent infiltrates the mob and finds himself identifying more with the mafia life, at the expense of his regular one.",0.25,0.4475,0.533375,0.5762499999999999,0.05
"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",0.19999999999999998,0.63675,0.525875,0.58725,0.05454545454545454
"An altar boy is accused of murdering a priest, and the truth is buried several layers deep.",0.0,0.5015000000000001,0.46399999999999997,0.5691666666666667,0.0
"Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.",0.0,0.6256999999999999,0.5,0.6505000000000001,0.0
A young girl is relegated to servitude at a boarding school when her father goes missing and is presumed dead.,-0.10000000000000002,0.4526666666666667,0.42,0.44283333333333336,0.041176470588235294
"This Hong Kong-set crime drama follows the lives of a hitman, hoping to get out of the business, and his elusive female partner.",0.0,0.5045,0.5911249999999999,0.5836250000000001,0.0
"A simple Italian postman learns to love poetry while delivering mail to a famous poet, and then uses this to woo local beauty Beatrice.",0.2,0.7495,0.43200000000000005,0.5583,0.09523809523809523
"A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof.",0.0,0.5837272727272728,0.508,0.4448181818181818,0.0
The day-to-day lives of several suburban Los Angeles residents.,0.0,0.6256666666666667,0.3293333333333333,0.4103333333333334,0.0
"When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small time lawyer as the only willing advocate for a wrongful dismissal suit.",-0.05,0.50725,0.5010833333333332,0.5616666666666666,0.04827586206896552
The Muppet characters tell their version of the classic tale of an old and bitter miser's redemption on Christmas Eve.,0.05555555555555555,0.5423333333333333,0.43322222222222223,0.48777777777777787,0.043137254901960784
"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.",0.14583333333333334,0.6454615384615384,0.5376153846153846,0.6593076923076923,0.054761904761904776
Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.,0.0,0.45619999999999994,0.5396,0.6162,0.0
"In 1930s Italy, a veteran World War I pilot is cursed to look like an anthropomorphic pig.",0.0,0.4695,0.54125,0.5937499999999999,0.0
An examination of the machinations behind the scenes at a real estate office.,-0.1,0.54425,0.4635,0.638,0.1
Military lawyer Lieutenant Daniel Kaffee defends Marines accused of murder. They contend they were acting under orders.,-0.05,0.41571428571428565,0.6861428571428572,0.6921428571428571,0.0071428571428571435
A housewife who is unhappy with her life befriends an old lady in a nursing home and is enthralled by the tales she tells of people she used to know.,-0.25,0.6414,0.44449999999999995,0.5334,0.05185185185185186
A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,0.13636363636363635,0.6950000000000001,0.5134285714285715,0.5974285714285715,0.007575757575757575
"Tom Reagan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.",-0.1,0.47124999999999995,0.51075,0.605125,0.01
A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,0.0,0.5153333333333332,0.5660000000000001,0.5122222222222221,0.0
"Rex and Saskia, a young couple in love, are on vacation. They stop at a busy service station and Saskia is abducted. After three years and no sign of Saskia, Rex begins receiving letters from the abductor.",0.2333333333333333,0.6673333333333334,0.4436666666666667,0.51375,0.03529411764705883
"In 1969, two substance-abusing, unemployed actors retreat to the countryside for a holiday that proves disastrous.",-0.19999999999999998,0.4971428571428572,0.4402857142857143,0.40471428571428575,0.06153846153846154
The story of the final Emperor of China.,0.0,0.53525,0.532,0.6825,0.0
A young English boy struggles to survive under Japanese occupation during World War II.,0.03333333333333333,0.49400000000000005,0.645,0.72375,0.004545454545454546
An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.,0.15,0.47620000000000007,0.4226,0.421,0.02727272727272727
"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.",0.19,0.6211764705882353,0.5568235294117647,0.5375294117647059,0.05757575757575758
"In New Jersey in 1935, a movie character walks off the screen and into the real world.",0.16818181818181818,0.7115714285714285,0.42057142857142854,0.5762857142857143,0.024025974025974027
An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho who he met that evening at a coffee shop.,-0.625,0.6561111111111111,0.41288888888888897,0.47844444444444445,0.08653846153846154
"""Documentary"" about a man who can look and act like whoever he's around, and meets various famous people.",0.16666666666666666,0.6747500000000001,0.44125,0.57125,0.016666666666666666
A lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling.,0.0,0.5889,0.4926000000000001,0.6003999999999999,0.0
"With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",0.05,0.5421428571428571,0.527,0.639142857142857,0.008333333333333333
A veteran Green Beret is forced by a cruel Sheriff and his deputies to flee into the mountains and wage an escalating one-man war against his pursuers.,-0.375,0.4615833333333333,0.5601666666666667,0.50425,0.07916666666666666
"The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father, and the guilt-ridden younger son.",0.1433333333333333,0.615,0.4825454545454546,0.514090909090909,0.07638888888888888
A man afraid to fly must ensure that a plane lands safely after the pilots become sick.,-0.0035714285714285587,0.4705,0.49850000000000005,0.47225000000000006,0.2795918367346939
"A dashing thief, his gang of desperadoes and an intrepid policeman struggle to free a princess from an evil count's clutches, and learn the hidden secret to a fabulous treasure that she holds part of a key to.",-0.12777777777777774,0.5687777777777777,0.5940555555555558,0.6132222222222223,0.12571428571428572
"Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",-0.175,0.5127777777777778,0.4235555555555555,0.5092222222222222,0.02692307692307692
A bureaucrat rents a Paris apartment where he finds himself drawn into a rabbit hole of dangerous paranoia.,-0.6,0.38483333333333336,0.5556666666666666,0.46900000000000003,0.04
"In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon.",-0.1,0.4092857142857143,0.6027142857142858,0.5365714285714286,0.015384615384615385
"In New York, armed men hijack a subway car and demand a ransom for the passengers. Even if it's paid, how could they get away?",0.13636363636363635,0.494375,0.6318750000000001,0.585,0.006198347107438016
"In order to ruin a western town, a corrupt politician appoints a black Sheriff, who promptly becomes his most formidable adversary.",-0.04166666666666666,0.44788888888888884,0.5628888888888889,0.6445555555555555,0.10185185185185186
An honest New York cop named Frank Serpico blows the whistle on rampant corruption in the force only to have his comrades turn against him.,0.24545454545454545,0.5866363636363636,0.5430909090909091,0.6231818181818182,0.016735537190082642
A secret agent comes to an opium lord's island fortress with other fighters for a martial-arts tournament.,-0.2625,0.5622222222222222,0.48477777777777775,0.5836666666666666,0.04642857142857143
"Intent on seeing the Cahulawassee River before it's dammed and turned into a lake, outdoor fanatic Lewis Medlock takes his friends on a canoeing trip they'll never forget into the dangerous American back-country.",-0.3,0.60175,0.48883333333333323,0.5206666666666667,0.05
A pair of NYC cops in the Narcotics Bureau stumble onto a drug smuggling job with a French connection.,-0.025,0.44757142857142856,0.5828571428571429,0.5022857142857143,0.00625
"When a madman calling himself ""the Scorpio Killer"" menaces the city, tough-as-nails San Francisco Police Inspector ""Dirty"" Harry Callahan is assigned to track down and ferret out the crazed psychopath.",-0.37777777777777777,0.3425714285714286,0.6252142857142857,0.49792857142857144,0.05596707818930042
"Allied agents stage a daring raid on a castle where the Nazis are holding American brigadier general George Carnaby prisoner, but that's not all that's really going on.",0.08333333333333333,0.5529999999999999,0.5045,0.616875,0.012000000000000002
"Two friends try sharing an apartment, but their ideas of housekeeping and lifestyles are as different as night and day.",0.0,0.6813333333333333,0.4083333333333334,0.4912222222222222,0.0
"During World War II, a rebellious U.S. Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers.",0.03125,0.45041666666666663,0.6064166666666667,0.6381666666666668,0.005
A frigid young housewife decides to spend her midweek afternoons as a prostitute.,-0.4,0.42850000000000005,0.61175,0.42500000000000004,0.06
"The story of Sir Thomas More, who stood up to King Henry VIII when the King rejected the Roman Catholic Church to obtain a divorce and remarry.",0.25,0.5509000000000001,0.5174000000000001,0.6421,0.041666666666666664
A sex-repulsed woman who disapproves of her sister's boyfriend sinks into depression and has horrific visions of rape and violence.,-0.55,0.3925714285714285,0.7174285714285714,0.5388571428571429,0.12941176470588237
Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.,0.0,0.4503333333333334,0.6709999999999999,0.593,0.0
"While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.",0.0,0.5972222222222222,0.6135555555555555,0.641888888888889,0.0
A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,0.05833333333333333,0.6024999999999999,0.49549999999999994,0.5425714285714286,0.08
A lawyer's family is stalked by a man he once helped put in jail.,-0.1,0.5257499999999999,0.562,0.60425,0.009090909090909092
"A young man murders women, using a movie camera to film their dying expressions of terror.",0.1,0.4728,0.5810000000000001,0.45059999999999995,0.007692307692307693
Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.,0.0,0.5980000000000001,0.4635,0.521,0.0
"A surgeon causes an accident which leaves his daughter disfigured, and goes to extremes to give her a new face.",0.13636363636363635,0.5605714285714285,0.5061428571428571,0.4935714285714285,0.00802139037433155
A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,-0.25,0.5946666666666667,0.4038333333333333,0.5708333333333334,0.017857142857142856
"A rebellious young man with a troubled past comes to a new town, finding friends and enemies.",-0.12840909090909092,0.5991428571428571,0.5281428571428571,0.5509999999999999,0.09805194805194804
Five oddball criminals planning a bank robbery rent rooms on a cul-de-sac from an octogenarian widow under the pretext that they are classical musicians.,0.0,0.46281818181818174,0.3820909090909091,0.4267272727272728,0.0
"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",0.22916666666666669,0.6953333333333335,0.4497777777777778,0.551,0.14393939393939392
"A retired American boxer returns to the village of his birth in Ireland, where he falls for a spirited redhead whose brother is contemptuous of their union.",0.25,0.6391111111111111,0.47933333333333333,0.546,0.041666666666666664
An alien lands and tells the people of Earth that they must live peacefully or be destroyed as a danger to other planets.,0.0028409090909090884,0.5465833333333333,0.431,0.52375,0.04375
"In WWI Africa, a gin-swilling riverboat captain is persuaded by a strait-laced missionary to use his boat to attack an enemy warship.",0.0,0.4396,0.5798000000000001,0.6067,0.0
A small-time gambler hired to work in a Buenos Aires casino discovers his employer's new wife is his former lover.,0.06818181818181818,0.6902222222222223,0.5467777777777778,0.5941111111111111,0.0160427807486631
A collection of animated interpretations of great works of Western classical music.,0.26666666666666666,0.7615714285714287,0.4781428571428572,0.6318571428571429,0.17777777777777778
"A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane.",-0.275,0.38025000000000003,0.4475,0.47175,0.14615384615384613
A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.,0.0,0.53,0.5256,0.6609,0.0
"After his teenage daughter goes missing, a desperate father tries to find clues on her laptop.",-0.225,0.6011666666666667,0.4721666666666667,0.48950000000000005,0.0923076923076923
A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.,0.15,0.6305384615384615,0.5229999999999999,0.6179230769230769,0.05217391304347826
A couple going through a divorce must team up to find their son who has disappeared during one of their bitter arguments.,-0.1,0.5367777777777778,0.5098888888888888,0.5185555555555555,0.005263157894736842
"Set over one summer, the film follows precocious six-year-old Moonee as she courts mischief and adventure with her ragtag playmates and bonds with her rebellious but caring mother, all while living in the shadows of Walt Disney World.",0.0,0.6215,0.519875,0.55575,0.0
World-renowned civil rights defense attorney Bryan Stevenson works to free a wrongly condemned death row prisoner.,-0.04999999999999999,0.49945454545454543,0.5073636363636363,0.5553636363636363,0.13846153846153847
"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",-0.07142857142857142,0.6595555555555556,0.5044444444444445,0.6012222222222222,0.004464285714285714
Zak runs away from his care home to make his dream of becoming a wrestler come true.,0.4,0.7222857142857143,0.39785714285714285,0.5855714285714286,0.08928571428571429
A young Spanish woman who has recently moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.,-0.15714285714285717,0.5184,0.5452,0.5283000000000001,0.04107142857142857
"When five orphan girls are seen innocently playing with boys on a beach, their scandalized conservative guardians confine them while forced marriages are arranged.",0.09999999999999998,0.5155000000000001,0.438375,0.463375,0.0761904761904762
"The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego.",0.25,0.7101333333333333,0.4765333333333333,0.6552666666666667,0.0625
"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",-0.2,0.35988888888888887,0.6571111111111112,0.5138888888888888,0.034999999999999996
"Based on the true story of the Granite Mountain Hotshots, a group of elite firefighters who risk everything to protect a town from a historic wildfire.",0.175,0.6045454545454546,0.541,0.6383636363636364,0.03043478260869565
"During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.",-0.19999999999999998,0.4676666666666666,0.6078,0.5733333333333335,0.016216216216216217
The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.,0.5181818181818182,0.7444166666666668,0.4808333333333333,0.6628333333333335,0.06686217008797654
"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.",-0.35714285714285715,0.5077999999999999,0.45809999999999995,0.524,0.0879120879120879
An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,0.0,0.49163636363636365,0.5532727272727272,0.6188181818181819,0.0
"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",-0.09999999999999999,0.6159999999999999,0.5012,0.6542999999999999,0.024999999999999998
"In a Russian coastal town, Kolya is forced to fight the corrupt mayor when he is told that his house will be demolished. He recruits a lawyer friend to help, but the man's arrival brings further misfortune for Kolya and his family.",-0.2,0.5186470588235295,0.5149411764705883,0.5726470588235295,0.041025641025641026
A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.,-0.21666666666666667,0.5628333333333334,0.44799999999999995,0.5509166666666666,0.07666666666666666
"A world-weary political journalist picks up the story of a woman's search for her son, who was taken away from her decades ago after she became pregnant and was forced to live in a convent.",0.042424242424242406,0.5339166666666667,0.48933333333333334,0.5768333333333334,0.04810606060606061
A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier.,-0.3333333333333333,0.441875,0.5733750000000001,0.521375,0.08695652173913043
A detective searches for the body of a femme fatale which has gone missing from a morgue.,-0.2,0.3941666666666666,0.4901666666666667,0.42050000000000004,0.028571428571428574
A S.W.A.T. team becomes trapped in a tenement run by a ruthless mobster and his army of killers and thugs.,-0.6,0.38114285714285717,0.6751428571428572,0.6244285714285713,0.1411764705882353
"Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and friends, and what happens when they meet criminal forces greater than themselves.",0.04999999999999999,0.573923076923077,0.5056923076923078,0.6028461538461538,0.05357142857142857
"The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their teenage daughter, Arrietty, is discovered.",0.04545454545454545,0.7352666666666664,0.3895333333333334,0.5151333333333333,0.009404388714733541
A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,0.35,0.5991,0.5721999999999998,0.5342,0.08235294117647059
A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.,-0.27222222222222225,0.4335555555555556,0.5577777777777777,0.5985555555555556,0.07777777777777779
"The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.",0.06944444444444443,0.41566666666666663,0.4045833333333333,0.41325000000000006,0.03985507246376811
"When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better.",0.23666666666666666,0.557125,0.569125,0.5823750000000001,0.12083333333333335
"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.",0.175,0.5263333333333333,0.5279166666666667,0.5818333333333333,0.03043478260869565
"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",0.1775,0.7088,0.4688,0.5684666666666666,0.07400000000000001
"The story of two men on different sides of a prison riot -- the inmate leading the rebellion and the young guard trapped in the revolt, who poses as a prisoner in a desperate attempt to survive the ordeal.",-0.175,0.38900000000000007,0.63625,0.553125,0.05000000000000001
Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.,0.31212121212121213,0.7207857142857143,0.4962142857142857,0.6635714285714285,0.07665289256198347
"A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.",0.25,0.45317647058823535,0.521764705882353,0.4963529411764706,0.08125
"A shy student trying to reach his family in Ohio, a gun-toting tough guy trying to find the last Twinkie, and a pair of sisters trying to get to an amusement park join forces to travel across a zombie-filled America.",-0.2962962962962963,0.6194375,0.531375,0.5806874999999999,0.03453453453453453
A high school teacher's experiment to demonstrate to his students what life is like under a dictatorship spins horribly out of control when he forms a social unit with a life of its own.,-0.051666666666666666,0.6340769230769231,0.5066153846153847,0.6906153846153844,0.09118279569892473
Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England.,0.0,0.5194,0.6355,0.6891999999999999,0.0
"The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.",0.0,0.5816363636363636,0.4895454545454546,0.5178181818181818,0.0
A college professor travels to New York City to attend a conference and finds a young couple living in his apartment.,0.11818181818181818,0.7608888888888888,0.503,0.6335555555555555,0.02626262626262626
A man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,-0.033333333333333354,0.6095714285714285,0.5478571428571428,0.5392857142857143,0.08148148148148147
A teenager who dies during childbirth leaves clues in her journal that could tie her child to a rape involving a violent Russian mob family.,-0.4,0.565111111111111,0.6181111111111111,0.5276666666666666,0.07272727272727274
"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm.",0.44999999999999996,0.7573636363636363,0.46790909090909094,0.6139090909090908,0.10740740740740741
"A young boy in a remote medieval outpost under siege from barbarian raids is beckoned to adventure when a celebrated master illuminator arrives with an ancient book, brimming with secret wisdom and powers.",-0.125,0.6278571428571428,0.5399999999999999,0.6507142857142858,0.10666666666666666
"A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.",0.25,0.4907142857142857,0.63,0.6564285714285713,0.13
"Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally.",-0.021875,0.420625,0.464625,0.499,0.0328125
"Biopic of the iconic French singer Édith Piaf. Raised by her grandmother in a brothel, she was discovered while singing on a street corner at the age of 19. Despite her success, Piaf's life was filled with tragedy.",0.30000000000000004,0.6214166666666666,0.5454166666666667,0.5625,0.05714285714285714
"A biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.",0.0,0.7011249999999999,0.45225000000000004,0.7202500000000001,0.0
"In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.",0.2066666666666667,0.7008571428571428,0.42685714285714293,0.6277142857142858,0.07058823529411766
A disaffected soldier returns to his hometown to get even with the thugs who brutalized his mentally-challenged brother years ago.,0.0,0.5655714285714286,0.4308571428571429,0.5412857142857143,0.0
"As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past.",0.059999999999999984,0.5740000000000001,0.3847142857142857,0.5427857142857143,0.04827586206896552
King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.,0.0,0.6066666666666668,0.7693333333333333,0.8686666666666668,0.0
"At a turning point in his life, a former tennis pro falls for an actress who happens to be dating his friend and soon-to-be brother-in-law.",0.0,0.6953636363636363,0.4438181818181818,0.5850909090909092,0.0
"In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it.",0.14166666666666666,0.6303,0.5412999999999999,0.7028,0.05376344086021506
An arms dealer confronts the morality of his work as he is being chased by an INTERPOL Agent.,0.0,0.5666666666666667,0.5471666666666667,0.6194999999999999,0.0
"Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.",-0.4,0.5225000000000001,0.5565,0.537,0.03076923076923077
